indu_label,demand_total_tru2,mean_ind_exp,mean_occ_exp,share_high_occ_p80,coverage
2141,8704.4141,0.28825486189227834,1.13787,0.0,1.0
2142,8311.4553,0.08520104135814013,1.2828670000000004,1.0,1.0
2143,536.0654000000001,0.34593974568820274,1.3435609999999996,1.0,1.0
2144,11428.9562,0.3914808909278416,0.9579069749999999,0.0,1.0
2145,3983.151,0.15422117647155065,1.341336,1.0,1.0
2149,3611.3413,0.31652119350211244,1.02203408,0.0,1.0
2151,6269.0524000000005,-0.015361570309338024,1.126725,0.0,1.0
2152,3483.3680999999997,0.3549349337189452,0.9036349,0.0,1.0
2153,425.94640000000004,0.030031823315763945,0.6654578,0.0,1.0
2161,11652.1492,0.5301939932962981,1.047142,0.0,1.0
2162,96.4111,-0.08577285918815554,1.034388,0.0,1.0
2163,1040.2981,0.3215682327457855,0.7235964500000001,0.0,1.0
2164,1537.6061,0.18228692424443643,1.227516,1.0,1.0
2165,363.3177,0.04557279748543777,0.48152924999999996,0.0,1.0
2166,2709.7123,0.28465781716141764,0.7107804499999999,0.0,1.0
2210,7879.7664,0.731210244374872,,,0.0
2211,300.5387,0.6273103052151654,0.9782120749999998,0.0,1.0
2212,10884.0664,0.6884621298450239,0.4908406400000001,0.0,1.0
2221,55805.4363,0.5919302042756901,0.22026199999999996,0.0,1.0
2222,947.8534999999998,0.7141869727272728,0.19662650000000004,0.0,1.0
2230,2353.7651,0.7306107627684136,0.7109565999999998,0.0,1.0
2250,611.4671,0.3629679591707197,-0.0749958,0.0,1.0
2261,1603.0628,0.7015478654603567,-0.10369352499999998,0.0,1.0
2262,3672.3566,0.24235401762242875,0.6058704999999999,0.0,1.0
2263,112.13409999999999,-0.11214150612577556,0.76329755,0.0,1.0
2264,5398.821,0.6814014986919429,-0.19569115000000004,0.0,1.0
2265,1480.3231999999998,0.3497850130211852,1.342809,1.0,1.0
2266,852.4245999999999,0.8491011574809255,0.8895866500000001,0.0,1.0
2267,219.9557,0.2282342060014308,0.5040193999999999,0.0,1.0
2269,3011.4177999999997,0.6121665419100579,0.5015898,0.0,1.0
2300,843.2871,0.676625645465792,,,0.0
2310,4641.3572,1.113146684738299,1.239840074285714,1.0,1.0
2320,2515.3172000000004,1.0298112394996004,0.3518627,0.0,1.0
2330,7986.1217,1.1212327645960896,1.191325,0.0,1.0
2341,9817.621799999999,1.1413150949397266,1.0866970500000004,0.0,1.0
2342,6839.630099999999,0.9164996973037374,0.19752095000000003,0.0,1.0
2351,2002.5896,0.680242660909291,1.3018550000000002,1.0,1.0
2352,5129.2364,0.9557328440693781,0.5404701199999999,0.0,1.0
2353,3199.7722,1.1202696054144743,1.0668776666666666,0.0,1.0
2354,1513.4814999999999,1.0551408738411594,0.526352,0.0,1.0
2355,1231.0545,0.33759736242832833,0.925841,0.0,1.0
2356,611.5338,1.03935872118418,1.1984090000000003,0.0,1.0
2359,911.7991999999999,0.7321325840664547,1.1496293499999999,0.0,1.0
2400,916.7793999999999,0.7047028559889139,,,0.0
2411,16992.310699999998,0.987494431769044,1.426218,1.0,1.0
2412,12219.839899999999,1.583915365771263,1.3906820000000002,1.0,1.0
2413,6043.9556999999995,1.5389072057279722,1.4173156666666666,1.0,1.0
2421,8053.7932,0.709406009584852,1.3648600000000002,1.0,1.0
2422,2415.2531000000004,0.326622530942521,1.0476869999999998,0.0,1.0
2423,12720.657299999999,0.4131933130041024,1.2774494250000001,1.0,1.0
2424,2920.2815,0.6833756328603067,1.198409,0.0,1.0
2431,21062.5974,0.2955430553591992,1.2073422,0.0,1.0
2432,1382.3603,0.4518463489985611,1.284927,1.0,1.0
2433,9564.7763,0.09651893200108928,1.1036967500000003,0.0,1.0
2434,164.60750000000002,0.522043618176782,1.1176031666666666,0.0,1.0
2500,12785.724999999999,0.7048380019713286,,,0.0
2510,5019.7251,0.7614604041712856,,,0.0
2511,21811.4878,0.9741933640064296,1.1762095000000004,0.0,1.0
2512,49271.207200000004,0.7829707801997391,1.2421154999999997,1.0,1.0
2513,2585.5236,0.6780713002430605,1.0894630000000003,0.0,1.0
2514,7699.2181,0.8329229202143784,1.271506,1.0,1.0
2519,1542.5015999999998,1.128507337032261,1.232705,1.0,1.0
2521,3818.5957,0.7335345030021743,1.2848630000000003,1.0,1.0
2522,4277.2834,0.6748617710982056,0.7895314999999999,0.0,1.0
2523,1811.3172999999997,0.7338346661079524,0.5803306000000001,0.0,1.0
2529,3389.7961999999998,0.8766426975655555,1.2414255000000003,1.0,1.0
2610,1744.2014000000001,0.6849072434326703,,,0.0
2611,5616.5275,1.0768934419758802,1.3287829999999998,1.0,1.0
2612,1402.1959,-0.05641466223013261,1.4356040000000003,1.0,1.0
2619,4634.5033,0.7993328504489795,1.4315929999999997,1.0,1.0
2621,414.4655,0.5655132606060266,0.706613,0.0,1.0
2622,901.6109000000001,0.7413103037442809,0.7439545999999999,0.0,1.0
2630,28.2,0.7141869727272726,,,0.0
2631,1587.9024000000002,1.0686221167891636,1.4037639999999993,1.0,1.0
2632,887.9576000000001,0.7270010595511613,1.1813298333333335,0.0,1.0
2633,366.29879999999997,0.7735875460397774,1.281944,1.0,1.0
2634,4111.5871,0.7306756525170217,1.4162299999999999,1.0,1.0
2635,4136.9421999999995,0.3245112765319943,0.9499703374999999,0.0,1.0
2636,892.9755000000001,0.6819761596566701,1.2467405000000003,1.0,1.0
2641,1954.8459999999998,0.25952524311086955,1.1000498000000003,0.0,1.0
2642,1578.7545,0.5382123285131937,1.1574499999999996,0.0,1.0
2643,2611.3661,0.6493013787687245,1.2196835,1.0,1.0
2650,94.6482,-0.9180960404276703,,,0.0
2652,1528.7799,-0.13307432751221449,0.43947915000000004,0.0,1.0
2653,10.6667,-0.14435774545454547,-2.1227635,0.0,1.0
2654,328.9953,-0.09115102882315185,0.9823426000000001,0.0,1.0
2656,1.0,0.7141869727272727,0.8926460666666666,0.0,1.0
2659,82.4591,0.9606492210068992,,,0.0
3000,17170.3413,0.2014004253843811,,,0.0
3100,6445.1972,-0.18232165150960833,,,0.0
3110,42.1619,-0.7135245611111111,,,0.0
3111,4228.952499999999,0.062421085690314265,0.19872533333333336,0.0,1.0
3112,30117.8606,-0.27118773448427497,0.15467016,0.0,1.0
3113,9799.2969,-0.011444031117822035,0.02373724999999999,0.0,1.0
3114,1063.4368,0.15438478397735167,0.35152520000000004,0.0,1.0
3115,8537.671400000001,0.061713656239784205,0.04044514999999999,0.0,1.0
3116,310.3078,-0.2090129008453506,0.19412780000000002,0.0,1.0
3117,61.4267,-0.18092898972930724,0.13869684999999998,0.0,1.0
3118,30775.438,0.229687215177518,0.52637895,0.0,1.0
3119,11526.390600000002,0.049625988464080194,0.13633781,0.0,1.0
3122,5390.311,-0.4406149952074992,-0.0845282,0.0,1.0
3123,15351.857899999997,-0.4968002666300708,-0.3054048,0.0,1.0
3131,276.2064,-0.46680737808479716,0.20973637500000003,0.0,1.0
3132,347.6111,-0.4906945972465041,-0.5105173999999998,0.0,1.0
3139,85.7411,-0.6870115194195601,-0.0241824,0.0,1.0
3141,982.774,0.4799025765454636,0.15909035000000002,0.0,1.0
3142,119.8494,0.4791567454144299,0.09571899999999998,0.0,1.0
3143,54.911699999999996,-0.12924925304865673,-0.6672396000000002,0.0,1.0
3150,35.6918,0.4666356212037655,,,0.0
3151,47.3333,-0.3848308454545455,-0.1899353,0.0,1.0
3152,158.28300000000002,-0.4242514307105282,-0.14078115,0.0,1.0
3153,96.6746,-0.43363978809023107,-0.0807237666666667,0.0,1.0
3154,262.2648,-0.3088564569185579,0.64971125,0.0,1.0
3155,59.5004,-0.4506909652449663,0.3515252,0.0,1.0
3211,3360.0631000000003,0.7138259180976225,-0.20522642000000002,0.0,1.0
3212,2374.0203,0.5295960667650138,0.07723760000000002,0.0,1.0
3213,4420.955,0.21087754175855886,0.0070256,0.0,1.0
3214,950.1561,0.7558237700856715,0.034459775,0.0,1.0
3221,12779.2159,0.5416912298456429,-0.5137373000000001,0.0,1.0
3230,22.9639,-0.07928617380952381,0.2295568,0.0,1.0
3240,86.7894,0.8586285709194138,-0.56795015,0.0,1.0
3251,1167.7277,0.6448242573010875,-0.4716919500000002,0.0,1.0
3252,266.73720000000003,0.7014998905527986,0.5738764999999999,0.0,1.0
3253,249.45360000000005,0.1605480080882755,0.03712289999999999,0.0,1.0
3254,360.07379999999995,0.218895800093905,0.10139660000000003,0.0,1.0
3255,689.8577,-0.15655856798824808,-0.41004330000000005,0.0,1.0
3256,6798.960999999999,0.6906007899098819,0.11426285000000003,0.0,1.0
3257,621.5315,0.4504675605858363,0.13325944999999997,0.0,1.0
3258,841.9294000000001,0.6497539933325855,-0.6863445999999996,0.0,1.0
3259,475.14630000000005,0.5957931432124914,-0.14181404999999997,0.0,1.0
3300,494.35640000000006,0.38721095446585263,,,0.0
3310,142.4255,1.7859084547767077,,,0.0
3311,2109.8276,1.5661488927952487,1.2862464999999998,1.0,1.0
3312,1261.5200999999997,1.9216873814860485,1.3855600000000001,1.0,1.0
3313,17010.0451,0.3819234817345831,1.039749,0.0,1.0
3314,103.728,0.9834555902088968,1.1168657666666666,0.0,1.0
3315,1703.7732,0.9778232930354713,0.9262799333333332,0.0,1.0
3321,10101.8257,1.5343620778257325,1.3280349999999999,1.0,1.0
3322,21331.116499999996,0.2074395644999624,1.0831339000000004,0.0,1.0
3323,6931.453799999999,0.06334546522604255,1.0322373999999999,0.0,1.0
3324,1338.1319,0.4976601116351809,1.3259693333333331,1.0,1.0
3330,24.4091,0.98811404375,,,0.0
3331,2159.5921999999996,-0.6109187433500796,0.32954685000000017,0.0,1.0
3332,1582.6811,-0.16611648484796795,0.37402069999999993,0.0,1.0
3333,1762.1694000000002,0.5109372146504717,0.4623237499999999,0.0,1.0
3334,10671.7014,0.7717478069530049,1.136554125,0.0,1.0
3339,220.64900000000003,0.11437665948795431,1.2082368571428568,0.0,1.0
3341,1867.1876000000002,1.0330064144885276,1.038688,0.0,1.0
3342,509.56120000000004,0.5106527666895154,1.014541,0.0,1.0
3343,9488.196899999999,0.4108660543215072,0.9574445000000003,0.0,1.0
3344,2914.0137999999997,0.7151938286785974,1.140286,0.0,1.0
3351,178.0143,-0.10458157405978061,-0.05410719999999999,0.0,1.0
3352,799.6098000000001,0.0334508451251496,1.3668200000000001,1.0,1.0
3353,2011.1091000000001,0.5732269106978356,0.96220325,0.0,1.0
3354,419.9174,0.20496847564055856,0.93219375,0.0,1.0
3355,689.9023,0.49213429101165884,0.016719899999999992,0.0,1.0
3359,317.9886,0.0010756928297003786,0.1704867,0.0,1.0
3411,5589.3263,0.5671712462453548,0.8335613000000003,0.0,1.0
3412,13839.564999999999,0.40470008735132673,0.46522550000000007,0.0,1.0
3413,931.4163,0.6943577550471515,,,0.0
3422,1195.7939,0.5555940788898749,0.2035523666666667,0.0,1.0
3423,990.8150999999998,0.5487311911002462,-0.3716062000000001,0.0,1.0
3431,649.2575999999999,0.8601924467489476,-0.16809730000000003,0.0,1.0
3432,1790.9051000000002,-0.054800770249037206,0.0227782333333333,0.0,1.0
3433,66.9054,-0.23385522900229452,-0.3275913666666667,0.0,1.0
3434,3037.7767000000003,-0.7350036416629422,-0.26259625,0.0,1.0
3435,384.2933,-0.21994823722639031,-0.45336080000000006,0.0,1.0
3510,601.8986999999998,0.32853333377330646,,,0.0
3511,5917.998300000001,0.649618939594636,0.7040518999999998,0.0,1.0
3512,9520.5468,0.6822831391425048,0.29934299999999997,0.0,1.0
3513,2580.3841,-0.2454456219695543,0.7860605999999999,0.0,1.0
3514,589.0644,0.6992355659831501,0.9394972500000004,0.0,1.0
3521,805.2515999999999,0.58368316024861,0.21222430000000003,0.0,1.0
3522,481.19919999999996,-0.7532295202998338,0.35152520000000004,0.0,1.0
4000,38.6911,0.7040837024679721,,,0.0
4110,57192.8261,0.3104056682652941,1.2383683,1.0,1.0
4120,6788.6831,0.5375249440456056,1.099056,0.0,1.0
4132,160.25799999999998,0.8177476566667891,0.31080810000000003,0.0,1.0
4211,7327.3150000000005,1.6837290273167593,-0.022963700000000004,0.0,1.0
4212,252.9481,-0.6685507892979842,0.3839394,0.0,1.0
4214,362.43550000000005,1.395422013068673,1.257279,1.0,1.0
4221,2209.4356,-0.33941596033304244,0.8923683333333334,0.0,1.0
4222,3899.1724999999997,0.8743385981893813,0.9847189500000001,0.0,1.0
4223,832.0184999999999,0.28339776519393056,1.0014882000000003,0.0,1.0
4224,787.604,-0.8176944717022893,0.7310723499999999,0.0,1.0
4225,15.9323,-0.26184086666666667,1.081472,0.0,1.0
4226,5780.4578,-0.27072651450122687,1.013186,0.0,1.0
4227,38.029500000000006,0.15736398972716667,1.297031,1.0,1.0
4229,47.2463,1.3283719699999998,1.226286,1.0,1.0
4311,9912.738,0.30323973612413685,1.1866020000000002,0.0,1.0
4312,7332.3727,1.4545061086454616,1.2729534,1.0,1.0
4313,2087.846,0.40212685177664764,1.2576319999999999,1.0,1.0
4320,12686.3917,-0.025584975857103832,,,0.0
4321,4451.241999999999,-0.12318660810000005,-0.5738983333333333,0.0,1.0
4322,3877.393400000001,0.25521038447670397,0.6999103,0.0,1.0
4323,5303.0661,-0.3429367791370496,1.2345230000000003,1.0,1.0
4410,6.6667,-0.07928617380952381,,,0.0
4411,339.41229999999996,0.529850214578921,0.12092845,0.0,1.0
4412,3204.0738999999994,0.560247880562941,-0.9091991800000003,0.0,1.0
4413,142.9848,0.3519201965106914,1.288375,1.0,1.0
4414,30.3333,0.6839193012971215,-0.07173494999999999,0.0,1.0
4415,271.07849999999996,0.7284711445863596,-0.11658304999999998,0.0,1.0
4416,5743.674999999999,0.3767338085999498,1.3530980000000001,1.0,1.0
4419,35169.4216,0.22570061704332167,0.9943220500000001,0.0,1.0
5000,36.062,-0.6259457333333334,,,0.0
5111,736.4017999999999,-0.3971351749507244,-0.33023956666666676,0.0,1.0
5112,396.8696,-0.1277577236102733,-0.11430019999999998,0.0,1.0
5113,345.6603,-0.2573668116056378,0.4652621333333334,0.0,1.0
5120,22253.033900000002,-0.5244178074335786,-0.6031165999999999,0.0,1.0
5131,36867.951,-0.8538561590678025,-0.83756045,0.0,1.0
5132,1782.7015999999999,-0.9023456378317831,-0.6159882999999999,0.0,1.0
5141,2426.4335000000005,-0.3561173901837515,-0.3272021,0.0,1.0
5142,3446.2567000000004,0.03216368744681496,-0.30774269999999987,0.0,1.0
5151,8908.6462,-0.07940113550491114,-0.5854128000000001,0.0,1.0
5152,77.2638,0.7141869727272727,-0.5854128,0.0,1.0
5153,10197.876,0.2190761175199353,-1.4362009999999998,0.0,1.0
5161,34.920899999999996,0.6753593737245843,,,0.0
5162,26.4779,-0.8153907499999999,-0.07173494999999999,0.0,1.0
5163,48.587199999999996,0.1902167383065207,-0.48868739999999994,0.0,1.0
5164,341.85670000000005,0.6444630857837254,-0.5372728999999998,0.0,1.0
5165,73.1793,0.006280047328057986,0.526352,0.0,1.0
5169,915.8477,-0.26262606045517123,0.151064075,0.0,1.0
5211,1388.1414000000002,0.020478862074631426,1.107101,0.0,1.0
5221,1592.4369,0.02534413140932107,0.5748772999999999,0.0,1.0
5222,4903.476200000001,0.03612658653431405,0.019182599999999998,0.0,1.0
5223,82075.4308,0.03598515429050325,-0.015591999999999996,0.0,1.0
5230,1808.316,0.06048650075774534,-0.14909064999999996,0.0,1.0
5241,265.1608,0.13602491096873687,-1.122021,0.0,1.0
5242,600.8434000000001,-0.03451887334562516,0.12356519999999999,0.0,1.0
5243,7.875,1.148075722222222,1.107101,0.0,1.0
5244,3212.3046,0.23597940691731029,1.1181290000000002,0.0,1.0
5245,1049.4072,-0.16211241986223673,-0.53743225,0.0,1.0
5246,595.2747,-0.899585645032227,-0.9809000666666665,0.0,1.0
5249,81.69659999999999,-0.01345430376159793,0.0784367,0.0,1.0
5311,8165.333999999999,0.5883286387922407,0.023414049999999992,0.0,1.0
5312,546.4043999999999,0.7043638187962605,0.4516636,0.0,1.0
5321,9538.4169,0.48802951524997,-0.7002931,0.0,1.0
5322,14607.8433,0.48366445290833127,-0.2628039666666666,0.0,1.0
5329,28.2878,0.7141869727272727,-0.6074795749999999,0.0,1.0
5411,232.00009999999997,0.31751641939747455,-0.9566265,0.0,1.0
5412,2042.6752000000004,-0.028989718045127216,-0.5603311999999998,0.0,1.0
5413,480.58770000000004,-0.06395094999999994,-0.72298215,0.0,1.0
5414,5184.1114,0.035052684850045604,-0.05643486666666666,0.0,1.0
5419,2622.935499999999,-0.06685120264424566,-0.24786822857142873,0.0,1.0
6111,173.47480000000002,0.3162974562055949,-0.8121701499999999,0.0,1.0
6112,138.56040000000002,-0.26337971400053983,-0.81217015,0.0,1.0
6113,8122.403,-0.28017405016888863,-1.142359366666667,0.0,1.0
6121,52.6972,-0.3723330805930408,-0.76173815,0.0,1.0
6122,21.4666,-0.9222056108108109,-0.76173815,0.0,1.0
6130,808.5952000000001,0.3955524760116127,-0.8895441000000001,0.0,1.0
6210,305.1636,-0.1562292345145387,-0.9638657600000005,0.0,1.0
7000,519.4553999999999,-0.20599035094334556,,,0.0
7110,173.0655,-0.6760927967390067,,,0.0
7112,5707.808800000001,-0.8579354892131201,-1.4959014999999998,0.0,1.0
7113,85.6877,-1.0770558270047692,-1.3487447,0.0,1.0
7114,1801.9243,-1.0559302482012518,-1.5120674666666671,0.0,1.0
7115,22630.9518,-0.9376178777959671,-1.323631,0.0,1.0
7119,2348.423,-0.8830824583937272,-1.1643864000000004,0.0,1.0
7120,43.4762,-1.1434995412801514,,,0.0
7121,3643.987,-1.2523476651489716,-1.7529410000000003,0.0,1.0
7122,2379.1508999999996,-0.23601656232817197,-1.4599382500000002,0.0,1.0
7123,2286.9339,-0.6610750689858864,-1.648111,0.0,1.0
7124,2465.0581999999995,-1.181384158254378,-1.4436935000000006,0.0,1.0
7125,787.4839000000002,-1.2772141698036934,-1.3889009999999997,0.0,1.0
7126,22138.5113,-0.9691943034089546,-1.173415,0.0,1.0
7127,4862.2075,-0.9225779653382605,-0.43481429999999993,0.0,1.0
7131,3779.6265999999996,-0.5909716665228457,-1.6577600000000003,0.0,1.0
7132,1735.5888999999997,-0.2718886989073676,-1.2844420000000003,0.0,1.0
7133,525.6209,-0.08724021898991359,,,0.0
7200,20740.649400000002,-0.2083272783373716,,,0.0
7210,2264.2945999999997,-0.35098348908853744,,,0.0
7211,245.78429999999997,-0.7236138922430964,-1.4432440000000002,0.0,1.0
7212,1552.4411000000002,-0.12996280439442026,-1.1000035,0.0,1.0
7213,2731.8864,-0.5943821730197858,-0.9982131000000002,0.0,1.0
7214,6395.2852,-0.39066237632237355,-1.609123,0.0,1.0
7215,88.3176,1.0746799541757532,-1.221519,0.0,1.0
7221,213.0172,-0.32891067128343715,-0.8046677,0.0,1.0
7222,1664.3374,-0.5698474394623059,-0.583198,0.0,1.0
7223,5332.9625,-0.1995150960001694,-0.9214907181818184,0.0,1.0
7224,630.8908999999999,-0.07218373101912297,-1.0137239,0.0,1.0
7230,70.14959999999999,-0.43274209326497426,,,0.0
7231,13453.562399999999,-0.09916282862398099,-0.9387919600000001,0.0,1.0
7232,62.706,-0.250782106379404,-0.33781829999999996,0.0,1.0
7233,19786.6422,-0.2514303071839628,-1.0474146222222225,0.0,1.0
7234,814.3474999999999,0.01817518506279722,-0.47156185000000006,0.0,1.0
7310,169.363,-0.13414476544507745,,,0.0
7311,4607.7628,0.21365613643513787,-0.11378952499999999,0.0,1.0
7312,24.2824,0.6304446666666667,-0.275572,0.0,1.0
7313,299.81979999999993,0.4278410001021748,-0.15601970000000004,0.0,1.0
7315,982.829,-0.7320005445730808,-1.0926386333333333,0.0,1.0
7316,288.18699999999995,-0.3623835383414672,-0.8050406500000002,0.0,1.0
7317,123.33109999999999,0.7274457857142858,-0.9295284000000001,0.0,1.0
7318,6.8,-0.2769384368421053,-0.990912,0.0,1.0
7321,840.6311,0.31145699205581373,0.3772858,0.0,1.0
7322,1016.1231,-0.0472997956252815,-0.7093880999999999,0.0,1.0
7323,443.5704,-0.08358480504924566,-0.9062088999999999,0.0,1.0
7411,22127.4004,-0.7069257032554116,-0.8619298500000001,0.0,1.0
7412,13604.1378,-0.14826197815020956,-0.7606391999999998,0.0,1.0
7413,5873.9023,-0.3215974914203933,-0.5509574500000001,0.0,1.0
7421,6329.9853,0.17127597041919104,-0.4538065857142856,0.0,1.0
7422,2594.8860999999997,-0.3962885089994952,-0.6197831857142858,0.0,1.0
7511,3795.9063,-0.1993838483142315,-1.1675373499999997,0.0,1.0
7512,4100.1874,-0.2440297795229004,-0.3852989,0.0,1.0
7513,425.4533,-0.7312999107443595,-0.6585127499999999,0.0,1.0
7515,33.7639,-0.8626268720759861,-0.6002406499999999,0.0,1.0
7516,7.6667,-0.922205610810811,-1.1988423333333333,0.0,1.0
7520,86.0986,0.7141869727272727,,,0.0
7521,252.5246,-0.9618685030108732,-1.1348263000000003,0.0,1.0
7522,1179.3154,-0.4741003835234022,-1.077749975,0.0,1.0
7523,644.4134999999999,-0.15568874740923083,-1.1303570000000003,0.0,1.0
7530,37.349199999999996,-0.37360451785021326,,,0.0
7531,240.85319999999996,0.11814002430241456,-0.4305268000000001,0.0,1.0
7532,8.4,-0.6592031552631579,-0.6846808333333333,0.0,1.0
7533,148.0547,-0.5984746891144076,-0.9874909333333333,0.0,1.0
7534,148.1321,-0.21386127697348628,-1.313735,0.0,1.0
7535,90.3277,0.03572715593217133,-1.3709680000000002,0.0,1.0
7536,181.4749,0.12862043333333334,-0.990912,0.0,1.0
7543,2477.6317999999997,-0.022548297502547988,-0.029339500000000004,0.0,1.0
7544,41.951100000000004,-0.3278086088430679,-0.7217393333333333,0.0,1.0
7549,509.7409000000002,0.377188759559935,-0.43426054999999986,0.0,1.0
8000,11.7143,0.6304446666666667,,,0.0
8100,4474.1734,-0.29610614565770976,,,0.0
8111,147.2971,,-1.2652588714285715,0.0,1.0
8114,329.4674,-0.7909130602272357,-0.9031651749999999,0.0,1.0
8120,207.4075,-0.8447329709259674,,,0.0
8121,525.6691000000001,-0.5108530860551524,-1.1185305999999997,0.0,1.0
8122,828.3044,-0.07740495320761273,-1.0544012,0.0,1.0
8131,1817.2244,-0.048708652341773746,-0.8776143666666667,0.0,1.0
8132,66.31479999999999,-0.14567980215196583,-0.36158060000000003,0.0,1.0
8142,4570.192900000001,-0.4921115120367959,-1.017295716666666,0.0,1.0
8143,465.2974,-0.2817625871144383,-1.0927312500000002,0.0,1.0
8150,184.31920000000002,-0.20588656113545678,,,0.0
8151,12.8829,-0.18536159666666666,-1.392929,0.0,1.0
8152,63.0193,-0.3538801163781572,-1.241662,0.0,1.0
8154,51.1483,-0.26360080802374697,-0.8609312000000001,0.0,1.0
8156,24.2454,-1.083814,-1.029855,0.0,1.0
8157,1021.1850000000002,-0.23597761706736595,-1.0543989999999996,0.0,1.0
8160,2857.1432,-0.766943009266149,-0.7393211999999999,0.0,1.0
8171,122.76569999999998,-0.3734931368775903,-1.0079647500000002,0.0,1.0
8172,1133.6364999999998,-0.991794884615385,-1.1650310000000001,0.0,1.0
8181,154.7077,-0.587241244981628,-0.9844376833333335,0.0,1.0
8182,30.3433,-0.19311221100333534,-0.5032496,0.0,1.0
8183,458.49309999999997,-0.16710229133974258,-0.9786080000000001,0.0,1.0
8189,132.4131,-0.7831419759806862,-0.9161469,0.0,1.0
8210,4416.2072,-0.570820223223959,,,0.0
8211,1447.4931,-0.3057610101134258,-0.9123079499999999,0.0,1.0
8212,226.91359999999997,0.02349931578004931,-0.5692804400000001,0.0,1.0
8219,373.5154,-0.526382550654939,-0.8305441000000001,0.0,1.0
8300,1513.6885000000002,-0.32095821746583153,,,0.0
8311,898.0772000000001,-0.18396716070874447,-0.6536364,0.0,1.0
8312,738.8021000000001,-0.2627854168332476,-0.5124318666666665,0.0,1.0
8322,2836.9678,-0.535001224211693,-0.63306316,0.0,1.0
8331,3225.6398000000004,-0.10055556593030075,-0.34301899999999996,0.0,1.0
8332,8196.6603,-0.239916372714169,-0.50121625,0.0,1.0
8341,18.8111,0.16309114915229833,-1.074429,0.0,1.0
8342,5031.1055,-0.24862091178080112,-1.0894519599999999,0.0,1.0
8343,1698.5855,-0.8965537454083853,-0.6038050800000001,0.0,1.0
8344,196.18830000000003,-0.39974100793813616,-0.6260327499999998,0.0,1.0
8350,427.76829999999995,0.5357155500931264,-1.0185598000000002,0.0,1.0
9000,628.6122999999999,0.659746648878511,,,0.0
9111,2545.4674999999997,0.4136890396704868,-1.4806570000000001,0.0,1.0
9112,7869.778300000001,-0.15658358444132958,-1.515585,0.0,1.0
9121,70.6236,-0.29188093755597283,-1.9500630000000003,0.0,1.0
