adve_time_year,occu_isco2_code,total,eligible,mapped_target,mapped_fallback,unmapped,eligible_share,mapped_target_share_of_eligible,mapped_fallback_share_of_eligible,unmapped_share_of_eligible,domain
2018,32,77,77,77,0,0,1.0,1.0,0.0,0.0,occupation
2018,33,297,297,294,0,3,1.0,0.98989898989899,0.0,0.010101010101010102,occupation
2018,34,68,68,68,0,0,1.0,1.0,0.0,0.0,occupation
2018,35,63,63,57,0,6,1.0,0.9047619047619048,0.0,0.09523809523809523,occupation
2018,41,177,177,177,0,0,1.0,1.0,0.0,0.0,occupation
2018,42,54,54,54,0,0,1.0,1.0,0.0,0.0,occupation
2018,43,133,133,114,0,19,1.0,0.8571428571428571,0.0,0.14285714285714285,occupation
2018,44,107,107,107,0,0,1.0,1.0,0.0,0.0,occupation
2018,51,227,227,227,0,0,1.0,1.0,0.0,0.0,occupation
2018,52,181,181,181,0,0,1.0,1.0,0.0,0.0,occupation
2018,53,65,65,65,0,0,1.0,1.0,0.0,0.0,occupation
2018,54,29,29,29,0,0,1.0,1.0,0.0,0.0,occupation
2018,61,32,32,32,0,0,1.0,1.0,0.0,0.0,occupation
2018,62,2,2,2,0,0,1.0,1.0,0.0,0.0,occupation
2018,71,116,116,113,0,3,1.0,0.9741379310344828,0.0,0.02586206896551724,occupation
2018,72,184,184,119,0,65,1.0,0.6467391304347826,0.0,0.3532608695652174,occupation
2018,73,27,27,27,0,0,1.0,1.0,0.0,0.0,occupation
2018,74,116,116,116,0,0,1.0,1.0,0.0,0.0,occupation
2018,75,32,32,32,0,0,1.0,1.0,0.0,0.0,occupation
2018,80,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2018,81,54,54,46,0,8,1.0,0.8518518518518519,0.0,0.14814814814814814,occupation
2018,82,9,9,4,0,5,1.0,0.4444444444444444,0.0,0.5555555555555556,occupation
2018,83,61,61,61,0,0,1.0,1.0,0.0,0.0,occupation
2018,91,45,45,45,0,0,1.0,1.0,0.0,0.0,occupation
2018,92,4,4,4,0,0,1.0,1.0,0.0,0.0,occupation
2018,93,21,21,21,0,0,1.0,1.0,0.0,0.0,occupation
2018,94,15,15,15,0,0,1.0,1.0,0.0,0.0,occupation
2018,96,19,19,17,0,2,1.0,0.8947368421052632,0.0,0.10526315789473684,occupation
2019,2,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2019,10,3,3,0,0,3,1.0,0.0,0.0,1.0,occupation
2019,11,49,49,49,0,0,1.0,1.0,0.0,0.0,occupation
2019,12,107,107,105,0,2,1.0,0.9813084112149533,0.0,0.018691588785046728,occupation
2019,13,71,71,65,0,6,1.0,0.9154929577464789,0.0,0.08450704225352113,occupation
2019,14,14,14,14,0,0,1.0,1.0,0.0,0.0,occupation
2019,20,13,13,0,0,13,1.0,0.0,0.0,1.0,occupation
2019,21,266,266,239,0,27,1.0,0.8984962406015038,0.0,0.10150375939849623,occupation
2019,22,290,290,272,0,18,1.0,0.9379310344827586,0.0,0.06206896551724138,occupation
2019,23,110,110,109,0,1,1.0,0.990909090909091,0.0,0.00909090909090909,occupation
2019,24,274,274,273,0,1,1.0,0.9963503649635036,0.0,0.0036496350364963502,occupation
2019,25,315,315,250,0,65,1.0,0.7936507936507936,0.0,0.20634920634920634,occupation
2019,26,111,111,100,0,11,1.0,0.9009009009009009,0.0,0.0990990990990991,occupation
2019,30,7,7,0,0,7,1.0,0.0,0.0,1.0,occupation
2019,31,290,290,276,0,14,1.0,0.9517241379310345,0.0,0.04827586206896552,occupation
2019,32,108,108,108,0,0,1.0,1.0,0.0,0.0,occupation
2019,33,265,265,264,0,1,1.0,0.9962264150943396,0.0,0.0037735849056603774,occupation
2019,34,74,74,74,0,0,1.0,1.0,0.0,0.0,occupation
2019,35,63,63,62,0,1,1.0,0.9841269841269841,0.0,0.015873015873015872,occupation
2019,41,145,145,145,0,0,1.0,1.0,0.0,0.0,occupation
2019,42,49,49,49,0,0,1.0,1.0,0.0,0.0,occupation
2019,43,147,147,102,0,45,1.0,0.6938775510204082,0.0,0.30612244897959184,occupation
2019,44,118,118,118,0,0,1.0,1.0,0.0,0.0,occupation
2019,51,197,197,197,0,0,1.0,1.0,0.0,0.0,occupation
2019,52,198,198,198,0,0,1.0,1.0,0.0,0.0,occupation
2019,53,64,64,64,0,0,1.0,1.0,0.0,0.0,occupation
2019,54,27,27,27,0,0,1.0,1.0,0.0,0.0,occupation
2019,61,25,25,25,0,0,1.0,1.0,0.0,0.0,occupation
2019,71,99,99,97,0,2,1.0,0.9797979797979798,0.0,0.020202020202020204,occupation
2019,72,199,199,129,0,70,1.0,0.6482412060301508,0.0,0.35175879396984927,occupation
2019,73,25,25,21,0,4,1.0,0.84,0.0,0.16,occupation
2019,74,129,129,129,0,0,1.0,1.0,0.0,0.0,occupation
2019,75,31,31,31,0,0,1.0,1.0,0.0,0.0,occupation
2019,81,52,52,46,0,6,1.0,0.8846153846153846,0.0,0.11538461538461539,occupation
2019,82,9,9,4,0,5,1.0,0.4444444444444444,0.0,0.5555555555555556,occupation
2019,83,60,60,57,0,3,1.0,0.95,0.0,0.05,occupation
2019,91,37,37,37,0,0,1.0,1.0,0.0,0.0,occupation
2019,92,2,2,2,0,0,1.0,1.0,0.0,0.0,occupation
2019,93,21,21,21,0,0,1.0,1.0,0.0,0.0,occupation
2019,94,9,9,8,0,1,1.0,0.8888888888888888,0.0,0.1111111111111111,occupation
2019,96,12,12,8,0,4,1.0,0.6666666666666666,0.0,0.3333333333333333,occupation
2020,2,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2020,10,4,4,0,0,4,1.0,0.0,0.0,1.0,occupation
2020,11,46,46,45,0,1,1.0,0.9782608695652174,0.0,0.021739130434782608,occupation
2020,12,121,121,120,0,1,1.0,0.9917355371900827,0.0,0.008264462809917356,occupation
2020,13,82,82,80,0,2,1.0,0.975609756097561,0.0,0.024390243902439025,occupation
2020,14,14,14,14,0,0,1.0,1.0,0.0,0.0,occupation
2020,20,8,8,0,0,8,1.0,0.0,0.0,1.0,occupation
2020,21,224,224,209,0,15,1.0,0.9330357142857143,0.0,0.06696428571428571,occupation
2020,22,299,299,284,0,15,1.0,0.9498327759197325,0.0,0.05016722408026756,occupation
2020,23,126,126,119,0,7,1.0,0.9444444444444444,0.0,0.05555555555555555,occupation
2020,24,257,257,250,0,7,1.0,0.9727626459143969,0.0,0.027237354085603113,occupation
2020,25,340,340,276,0,64,1.0,0.8117647058823529,0.0,0.18823529411764706,occupation
2020,26,85,85,76,0,9,1.0,0.8941176470588236,0.0,0.10588235294117647,occupation
2020,30,12,12,0,0,12,1.0,0.0,0.0,1.0,occupation
2020,31,247,247,236,0,11,1.0,0.9554655870445344,0.0,0.044534412955465584,occupation
2020,32,122,122,122,0,0,1.0,1.0,0.0,0.0,occupation
2020,33,254,254,254,0,0,1.0,1.0,0.0,0.0,occupation
2020,34,73,73,73,0,0,1.0,1.0,0.0,0.0,occupation
2020,35,59,59,57,0,2,1.0,0.9661016949152542,0.0,0.03389830508474576,occupation
2020,41,106,106,106,0,0,1.0,1.0,0.0,0.0,occupation
2020,42,52,52,52,0,0,1.0,1.0,0.0,0.0,occupation
2020,43,116,116,83,0,33,1.0,0.7155172413793104,0.0,0.28448275862068967,occupation
2020,44,127,127,127,0,0,1.0,1.0,0.0,0.0,occupation
2020,51,196,196,196,0,0,1.0,1.0,0.0,0.0,occupation
2020,52,192,192,192,0,0,1.0,1.0,0.0,0.0,occupation
2020,53,59,59,59,0,0,1.0,1.0,0.0,0.0,occupation
2020,54,31,31,31,0,0,1.0,1.0,0.0,0.0,occupation
2020,61,22,22,22,0,0,1.0,1.0,0.0,0.0,occupation
2020,70,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2020,71,88,88,86,0,2,1.0,0.9772727272727273,0.0,0.022727272727272728,occupation
2020,72,188,188,125,0,63,1.0,0.6648936170212766,0.0,0.3351063829787234,occupation
2020,73,12,12,11,0,1,1.0,0.9166666666666666,0.0,0.08333333333333333,occupation
2020,74,106,106,106,0,0,1.0,1.0,0.0,0.0,occupation
2020,75,31,31,31,0,0,1.0,1.0,0.0,0.0,occupation
2020,81,73,73,56,0,17,1.0,0.7671232876712328,0.0,0.2328767123287671,occupation
2020,82,10,10,2,0,8,1.0,0.2,0.0,0.8,occupation
2020,83,56,56,51,0,5,1.0,0.9107142857142857,0.0,0.08928571428571429,occupation
2020,91,36,36,36,0,0,1.0,1.0,0.0,0.0,occupation
2020,92,2,2,2,0,0,1.0,1.0,0.0,0.0,occupation
2020,93,18,18,18,0,0,1.0,1.0,0.0,0.0,occupation
2020,94,15,15,15,0,0,1.0,1.0,0.0,0.0,occupation
2020,96,7,7,5,0,2,1.0,0.7142857142857143,0.0,0.2857142857142857,occupation
2021,2,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2021,10,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2021,11,28,28,27,0,1,1.0,0.9642857142857143,0.0,0.03571428571428571,occupation
2021,12,108,108,105,0,3,1.0,0.9722222222222222,0.0,0.027777777777777776,occupation
2021,13,67,67,58,0,9,1.0,0.8656716417910447,0.0,0.13432835820895522,occupation
2021,14,10,10,10,0,0,1.0,1.0,0.0,0.0,occupation
2021,20,17,17,0,0,17,1.0,0.0,0.0,1.0,occupation
2021,21,274,274,248,0,26,1.0,0.9051094890510949,0.0,0.0948905109489051,occupation
2021,22,320,320,296,0,24,1.0,0.925,0.0,0.075,occupation
2021,23,114,114,111,0,3,1.0,0.9736842105263158,0.0,0.02631578947368421,occupation
2021,24,247,247,232,0,15,1.0,0.9392712550607287,0.0,0.06072874493927125,occupation
2021,25,344,344,249,0,95,1.0,0.7238372093023255,0.0,0.2761627906976744,occupation
2021,26,103,103,97,0,6,1.0,0.941747572815534,0.0,0.05825242718446602,occupation
2021,30,11,11,0,0,11,1.0,0.0,0.0,1.0,occupation
2021,31,254,254,238,0,16,1.0,0.937007874015748,0.0,0.06299212598425197,occupation
2021,32,128,128,128,0,0,1.0,1.0,0.0,0.0,occupation
2021,33,268,268,268,0,0,1.0,1.0,0.0,0.0,occupation
2021,34,74,74,73,0,1,1.0,0.9864864864864865,0.0,0.013513513513513514,occupation
2021,35,44,44,42,0,2,1.0,0.9545454545454546,0.0,0.045454545454545456,occupation
2021,41,170,170,170,0,0,1.0,1.0,0.0,0.0,occupation
2021,42,41,41,41,0,0,1.0,1.0,0.0,0.0,occupation
2021,43,135,135,99,0,36,1.0,0.7333333333333333,0.0,0.26666666666666666,occupation
2021,44,121,121,121,0,0,1.0,1.0,0.0,0.0,occupation
2021,51,143,143,143,0,0,1.0,1.0,0.0,0.0,occupation
2021,52,166,166,166,0,0,1.0,1.0,0.0,0.0,occupation
2021,53,62,62,62,0,0,1.0,1.0,0.0,0.0,occupation
2021,54,34,34,34,0,0,1.0,1.0,0.0,0.0,occupation
2021,61,34,34,34,0,0,1.0,1.0,0.0,0.0,occupation
2021,71,119,119,118,0,1,1.0,0.9915966386554622,0.0,0.008403361344537815,occupation
2021,72,189,189,104,0,85,1.0,0.5502645502645502,0.0,0.4497354497354497,occupation
2021,73,19,19,18,0,1,1.0,0.9473684210526315,0.0,0.05263157894736842,occupation
2021,74,134,134,134,0,0,1.0,1.0,0.0,0.0,occupation
2021,75,50,50,50,0,0,1.0,1.0,0.0,0.0,occupation
2021,81,51,51,41,0,10,1.0,0.803921568627451,0.0,0.19607843137254902,occupation
2021,82,10,10,5,0,5,1.0,0.5,0.0,0.5,occupation
2021,83,57,57,56,0,1,1.0,0.9824561403508771,0.0,0.017543859649122806,occupation
2021,91,18,18,18,0,0,1.0,1.0,0.0,0.0,occupation
2021,92,5,5,5,0,0,1.0,1.0,0.0,0.0,occupation
2021,93,23,23,23,0,0,1.0,1.0,0.0,0.0,occupation
2021,94,1,1,1,0,0,1.0,1.0,0.0,0.0,occupation
2021,96,6,6,5,0,1,1.0,0.8333333333333334,0.0,0.16666666666666666,occupation
2022,10,4,4,0,0,4,1.0,0.0,0.0,1.0,occupation
2022,11,29,29,29,0,0,1.0,1.0,0.0,0.0,occupation
2022,12,109,109,105,0,4,1.0,0.963302752293578,0.0,0.03669724770642202,occupation
2022,13,87,87,85,0,2,1.0,0.9770114942528736,0.0,0.022988505747126436,occupation
2022,14,8,8,8,0,0,1.0,1.0,0.0,0.0,occupation
2022,20,57,57,0,0,57,1.0,0.0,0.0,1.0,occupation
2022,21,206,206,160,0,46,1.0,0.7766990291262136,0.0,0.22330097087378642,occupation
2022,22,319,319,304,0,15,1.0,0.9529780564263323,0.0,0.047021943573667714,occupation
2022,23,105,105,102,0,3,1.0,0.9714285714285714,0.0,0.02857142857142857,occupation
2022,24,277,277,275,0,2,1.0,0.9927797833935018,0.0,0.007220216606498195,occupation
2022,25,318,318,287,0,31,1.0,0.9025157232704403,0.0,0.09748427672955975,occupation
2022,26,110,110,100,0,10,1.0,0.9090909090909091,0.0,0.09090909090909091,occupation
2022,30,75,75,0,0,75,1.0,0.0,0.0,1.0,occupation
2022,31,226,226,210,0,16,1.0,0.9292035398230089,0.0,0.07079646017699115,occupation
2022,32,132,132,132,0,0,1.0,1.0,0.0,0.0,occupation
2022,33,252,252,245,0,7,1.0,0.9722222222222222,0.0,0.027777777777777776,occupation
2022,34,65,65,65,0,0,1.0,1.0,0.0,0.0,occupation
2022,35,46,46,45,0,1,1.0,0.9782608695652174,0.0,0.021739130434782608,occupation
2022,41,218,218,218,0,0,1.0,1.0,0.0,0.0,occupation
2022,42,54,54,54,0,0,1.0,1.0,0.0,0.0,occupation
2022,43,126,126,77,0,49,1.0,0.6111111111111112,0.0,0.3888888888888889,occupation
2022,44,163,163,163,0,0,1.0,1.0,0.0,0.0,occupation
2022,50,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2022,51,174,174,173,0,1,1.0,0.9942528735632183,0.0,0.005747126436781609,occupation
2022,52,131,131,131,0,0,1.0,1.0,0.0,0.0,occupation
2022,53,67,67,67,0,0,1.0,1.0,0.0,0.0,occupation
2022,54,17,17,17,0,0,1.0,1.0,0.0,0.0,occupation
2022,61,23,23,23,0,0,1.0,1.0,0.0,0.0,occupation
2022,62,4,4,4,0,0,1.0,1.0,0.0,0.0,occupation
2022,71,86,86,83,0,3,1.0,0.9651162790697675,0.0,0.03488372093023256,occupation
2022,72,159,159,105,0,54,1.0,0.660377358490566,0.0,0.33962264150943394,occupation
2022,73,11,11,11,0,0,1.0,1.0,0.0,0.0,occupation
2022,74,103,103,103,0,0,1.0,1.0,0.0,0.0,occupation
2022,75,40,40,39,0,1,1.0,0.975,0.0,0.025,occupation
2022,81,32,32,14,0,18,1.0,0.4375,0.0,0.5625,occupation
2022,82,15,15,6,0,9,1.0,0.4,0.0,0.6,occupation
2022,83,50,50,50,0,0,1.0,1.0,0.0,0.0,occupation
2022,90,3,3,0,0,3,1.0,0.0,0.0,1.0,occupation
2022,91,27,27,27,0,0,1.0,1.0,0.0,0.0,occupation
2022,92,2,2,2,0,0,1.0,1.0,0.0,0.0,occupation
2022,93,25,25,23,0,2,1.0,0.92,0.0,0.08,occupation
2022,94,4,4,3,0,1,1.0,0.75,0.0,0.25,occupation
2022,96,6,6,4,0,2,1.0,0.6666666666666666,0.0,0.3333333333333333,occupation
2023,2,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2023,10,6,6,0,0,6,1.0,0.0,0.0,1.0,occupation
2023,11,25,25,25,0,0,1.0,1.0,0.0,0.0,occupation
2023,12,103,103,96,0,7,1.0,0.9320388349514563,0.0,0.06796116504854369,occupation
2023,13,88,88,82,0,6,1.0,0.9318181818181818,0.0,0.06818181818181818,occupation
2023,14,12,12,12,0,0,1.0,1.0,0.0,0.0,occupation
2023,20,56,56,0,0,56,1.0,0.0,0.0,1.0,occupation
2023,21,175,175,144,0,31,1.0,0.8228571428571428,0.0,0.17714285714285713,occupation
2023,22,276,276,250,0,26,1.0,0.9057971014492754,0.0,0.09420289855072464,occupation
2023,23,91,91,87,0,4,1.0,0.9560439560439561,0.0,0.04395604395604396,occupation
2023,24,222,222,219,0,3,1.0,0.9864864864864865,0.0,0.013513513513513514,occupation
2023,25,252,252,228,0,24,1.0,0.9047619047619048,0.0,0.09523809523809523,occupation
2023,26,76,76,68,0,8,1.0,0.8947368421052632,0.0,0.10526315789473684,occupation
2023,30,98,98,0,0,98,1.0,0.0,0.0,1.0,occupation
2023,31,225,225,217,0,8,1.0,0.9644444444444444,0.0,0.035555555555555556,occupation
2023,32,145,145,145,0,0,1.0,1.0,0.0,0.0,occupation
2023,33,245,245,244,0,1,1.0,0.9959183673469387,0.0,0.004081632653061225,occupation
2023,34,66,66,66,0,0,1.0,1.0,0.0,0.0,occupation
2023,35,46,46,46,0,0,1.0,1.0,0.0,0.0,occupation
2023,41,148,148,148,0,0,1.0,1.0,0.0,0.0,occupation
2023,42,53,53,53,0,0,1.0,1.0,0.0,0.0,occupation
2023,43,146,146,93,0,53,1.0,0.636986301369863,0.0,0.363013698630137,occupation
2023,44,125,125,125,0,0,1.0,1.0,0.0,0.0,occupation
2023,51,166,166,166,0,0,1.0,1.0,0.0,0.0,occupation
2023,52,186,186,186,0,0,1.0,1.0,0.0,0.0,occupation
2023,53,57,57,57,0,0,1.0,1.0,0.0,0.0,occupation
2023,54,21,21,21,0,0,1.0,1.0,0.0,0.0,occupation
2023,61,21,21,21,0,0,1.0,1.0,0.0,0.0,occupation
2023,62,1,1,1,0,0,1.0,1.0,0.0,0.0,occupation
2023,70,3,3,0,0,3,1.0,0.0,0.0,1.0,occupation
2023,71,105,105,104,0,1,1.0,0.9904761904761905,0.0,0.009523809523809525,occupation
2023,72,163,163,113,0,50,1.0,0.6932515337423313,0.0,0.3067484662576687,occupation
2023,73,22,22,22,0,0,1.0,1.0,0.0,0.0,occupation
2023,74,85,85,85,0,0,1.0,1.0,0.0,0.0,occupation
2023,75,29,29,29,0,0,1.0,1.0,0.0,0.0,occupation
2023,81,35,35,17,0,18,1.0,0.4857142857142857,0.0,0.5142857142857142,occupation
2023,82,17,17,6,0,11,1.0,0.35294117647058826,0.0,0.6470588235294118,occupation
2023,83,56,56,52,0,4,1.0,0.9285714285714286,0.0,0.07142857142857142,occupation
2023,90,5,5,0,0,5,1.0,0.0,0.0,1.0,occupation
2023,91,28,28,28,0,0,1.0,1.0,0.0,0.0,occupation
2023,93,24,24,24,0,0,1.0,1.0,0.0,0.0,occupation
2023,94,3,3,3,0,0,1.0,1.0,0.0,0.0,occupation
2023,96,4,4,4,0,0,1.0,1.0,0.0,0.0,occupation
2024,2,7,7,0,0,7,1.0,0.0,0.0,1.0,occupation
2024,10,11,11,0,0,11,1.0,0.0,0.0,1.0,occupation
2024,11,26,26,26,0,0,1.0,1.0,0.0,0.0,occupation
2024,12,123,123,115,0,8,1.0,0.9349593495934959,0.0,0.06504065040650407,occupation
2024,13,119,119,115,0,4,1.0,0.9663865546218487,0.0,0.03361344537815126,occupation
2024,14,12,12,12,0,0,1.0,1.0,0.0,0.0,occupation
2024,20,42,42,0,0,42,1.0,0.0,0.0,1.0,occupation
2024,21,175,175,141,0,34,1.0,0.8057142857142857,0.0,0.19428571428571428,occupation
2024,22,269,269,251,0,18,1.0,0.9330855018587361,0.0,0.06691449814126393,occupation
2024,23,93,93,90,0,3,1.0,0.967741935483871,0.0,0.03225806451612903,occupation
2024,24,217,217,211,0,6,1.0,0.9723502304147466,0.0,0.027649769585253458,occupation
2024,25,235,235,216,0,19,1.0,0.9191489361702128,0.0,0.08085106382978724,occupation
2024,26,96,96,87,0,9,1.0,0.90625,0.0,0.09375,occupation
2024,30,78,78,0,0,78,1.0,0.0,0.0,1.0,occupation
2024,31,273,273,258,0,15,1.0,0.945054945054945,0.0,0.054945054945054944,occupation
2024,32,150,150,150,0,0,1.0,1.0,0.0,0.0,occupation
2024,33,235,235,231,0,4,1.0,0.9829787234042553,0.0,0.01702127659574468,occupation
2024,34,81,81,80,0,1,1.0,0.9876543209876543,0.0,0.012345679012345678,occupation
2024,35,52,52,51,0,1,1.0,0.9807692307692307,0.0,0.019230769230769232,occupation
2024,41,154,154,154,0,0,1.0,1.0,0.0,0.0,occupation
2024,42,60,60,60,0,0,1.0,1.0,0.0,0.0,occupation
2024,43,111,111,75,0,36,1.0,0.6756756756756757,0.0,0.32432432432432434,occupation
2024,44,127,127,127,0,0,1.0,1.0,0.0,0.0,occupation
2024,51,214,214,213,0,1,1.0,0.9953271028037384,0.0,0.004672897196261682,occupation
2024,52,206,206,206,0,0,1.0,1.0,0.0,0.0,occupation
2024,53,74,74,74,0,0,1.0,1.0,0.0,0.0,occupation
2024,54,46,46,46,0,0,1.0,1.0,0.0,0.0,occupation
2024,61,20,20,20,0,0,1.0,1.0,0.0,0.0,occupation
2024,62,1,1,1,0,0,1.0,1.0,0.0,0.0,occupation
2024,71,121,121,120,0,1,1.0,0.9917355371900827,0.0,0.008264462809917356,occupation
2024,72,192,192,133,0,59,1.0,0.6927083333333334,0.0,0.3072916666666667,occupation
2024,73,16,16,15,0,1,1.0,0.9375,0.0,0.0625,occupation
2024,74,117,117,117,0,0,1.0,1.0,0.0,0.0,occupation
2024,75,32,32,30,0,2,1.0,0.9375,0.0,0.0625,occupation
2024,81,38,38,25,0,13,1.0,0.6578947368421053,0.0,0.34210526315789475,occupation
2024,82,12,12,1,0,11,1.0,0.08333333333333333,0.0,0.9166666666666666,occupation
2024,83,59,59,57,0,2,1.0,0.9661016949152542,0.0,0.03389830508474576,occupation
2024,90,6,6,0,0,6,1.0,0.0,0.0,1.0,occupation
2024,91,38,38,38,0,0,1.0,1.0,0.0,0.0,occupation
2024,92,4,4,4,0,0,1.0,1.0,0.0,0.0,occupation
2024,93,23,23,23,0,0,1.0,1.0,0.0,0.0,occupation
2024,94,9,9,8,0,1,1.0,0.8888888888888888,0.0,0.1111111111111111,occupation
2024,96,7,7,7,0,0,1.0,1.0,0.0,0.0,occupation
