adve_time_year,loca_regi_kant_clean,total,eligible,mapped_target,mapped_fallback,unmapped,eligible_share,mapped_target_share_of_eligible,mapped_fallback_share_of_eligible,unmapped_share_of_eligible,domain
2022,18,77,77,60,0,17,1.0,0.7792207792207793,0.0,0.22077922077922077,industry
2022,19,285,285,250,0,35,1.0,0.8771929824561403,0.0,0.12280701754385964,industry
2022,20,131,131,116,0,15,1.0,0.8854961832061069,0.0,0.11450381679389313,industry
2022,21,48,48,45,0,3,1.0,0.9375,0.0,0.0625,industry
2022,22,274,274,251,0,23,1.0,0.916058394160584,0.0,0.08394160583941605,industry
2022,23,67,67,60,0,7,1.0,0.8955223880597015,0.0,0.1044776119402985,industry
2022,24,72,72,56,0,16,1.0,0.7777777777777778,0.0,0.2222222222222222,industry
2022,25,236,236,221,0,15,1.0,0.9364406779661016,0.0,0.0635593220338983,industry
2022,26,14,14,5,0,9,1.0,0.35714285714285715,0.0,0.6428571428571429,industry
2022,,103,103,98,0,5,1.0,0.9514563106796117,0.0,0.04854368932038835,industry
2023,1,822,822,750,0,72,1.0,0.9124087591240876,0.0,0.08759124087591241,industry
2023,2,504,504,441,0,63,1.0,0.875,0.0,0.125,industry
2023,3,197,197,173,0,24,1.0,0.8781725888324873,0.0,0.1218274111675127,industry
2023,4,15,15,9,0,6,1.0,0.6,0.0,0.4,industry
2023,5,55,55,37,0,18,1.0,0.6727272727272727,0.0,0.32727272727272727,industry
2023,6,3,3,2,0,1,1.0,0.6666666666666666,0.0,0.3333333333333333,industry
2023,7,28,28,23,0,5,1.0,0.8214285714285714,0.0,0.17857142857142858,industry
2023,8,13,13,7,0,6,1.0,0.5384615384615384,0.0,0.46153846153846156,industry
2023,9,104,104,75,0,29,1.0,0.7211538461538461,0.0,0.27884615384615385,industry
2023,10,81,81,69,0,12,1.0,0.8518518518518519,0.0,0.14814814814814814,industry
2023,11,115,115,97,0,18,1.0,0.8434782608695652,0.0,0.1565217391304348,industry
2023,12,159,159,151,0,8,1.0,0.949685534591195,0.0,0.050314465408805034,industry
2023,13,106,106,101,0,5,1.0,0.9528301886792453,0.0,0.04716981132075472,industry
2023,14,25,25,21,0,4,1.0,0.84,0.0,0.16,industry
2023,15,17,17,15,0,2,1.0,0.8823529411764706,0.0,0.11764705882352941,industry
2023,17,246,246,203,0,43,1.0,0.8252032520325203,0.0,0.17479674796747968,industry
2023,18,95,95,78,0,17,1.0,0.8210526315789474,0.0,0.17894736842105263,industry
2023,19,280,280,241,0,39,1.0,0.8607142857142858,0.0,0.1392857142857143,industry
2023,20,114,114,103,0,11,1.0,0.9035087719298246,0.0,0.09649122807017543,industry
2023,21,24,24,21,0,3,1.0,0.875,0.0,0.125,industry
2023,22,226,226,201,0,25,1.0,0.8893805309734514,0.0,0.11061946902654868,industry
2023,23,75,75,61,0,14,1.0,0.8133333333333334,0.0,0.18666666666666668,industry
2023,24,73,73,59,0,14,1.0,0.8082191780821918,0.0,0.1917808219178082,industry
2023,25,197,197,179,0,18,1.0,0.9086294416243654,0.0,0.09137055837563451,industry
2023,26,11,11,8,0,3,1.0,0.7272727272727273,0.0,0.2727272727272727,industry
2023,,127,127,122,0,5,1.0,0.9606299212598425,0.0,0.03937007874015748,industry
2024,1,890,890,810,0,80,1.0,0.9101123595505618,0.0,0.0898876404494382,industry
2024,2,500,500,432,0,68,1.0,0.864,0.0,0.136,industry
2024,3,205,205,174,0,31,1.0,0.848780487804878,0.0,0.15121951219512195,industry
2024,4,16,16,10,0,6,1.0,0.625,0.0,0.375,industry
2024,5,44,44,28,0,16,1.0,0.6363636363636364,0.0,0.36363636363636365,industry
2024,6,3,3,3,0,0,1.0,1.0,0.0,0.0,industry
2024,7,24,24,18,0,6,1.0,0.75,0.0,0.25,industry
2024,8,9,9,7,0,2,1.0,0.7777777777777778,0.0,0.2222222222222222,industry
2024,9,87,87,68,0,19,1.0,0.7816091954022989,0.0,0.21839080459770116,industry
2024,10,83,83,67,0,16,1.0,0.8072289156626506,0.0,0.1927710843373494,industry
2024,11,137,137,119,0,18,1.0,0.8686131386861314,0.0,0.13138686131386862,industry
2024,12,171,171,160,0,11,1.0,0.935672514619883,0.0,0.06432748538011696,industry
2024,13,101,101,93,0,8,1.0,0.9207920792079208,0.0,0.07920792079207921,industry
2024,14,40,40,34,0,6,1.0,0.85,0.0,0.15,industry
2024,15,32,32,26,0,6,1.0,0.8125,0.0,0.1875,industry
2024,16,2,2,2,0,0,1.0,1.0,0.0,0.0,industry
2024,17,222,222,187,0,35,1.0,0.8423423423423423,0.0,0.15765765765765766,industry
2024,18,96,96,76,0,20,1.0,0.7916666666666666,0.0,0.20833333333333334,industry
2024,19,281,281,257,0,24,1.0,0.9145907473309609,0.0,0.08540925266903915,industry
2024,20,147,147,134,0,13,1.0,0.9115646258503401,0.0,0.08843537414965986,industry
2024,21,37,37,32,0,5,1.0,0.8648648648648649,0.0,0.13513513513513514,industry
2024,22,209,209,178,0,31,1.0,0.8516746411483254,0.0,0.14832535885167464,industry
2024,23,79,79,72,0,7,1.0,0.9113924050632911,0.0,0.08860759493670886,industry
2024,24,66,66,54,0,12,1.0,0.8181818181818182,0.0,0.18181818181818182,industry
2024,25,182,182,166,0,16,1.0,0.9120879120879121,0.0,0.08791208791208792,industry
2024,26,16,16,9,0,7,1.0,0.5625,0.0,0.4375,industry
2024,,302,302,279,0,23,1.0,0.9238410596026491,0.0,0.076158940397351,industry
